AREAACRES,AREASQKM,STATES,HUC12,NAME,TOHUC,dem_mean,PctCarbKarstH8,PctVolcKarstH8,PctUnconsH8,AquiRichH8,PctMarWetMeaH8,MeanSBDH8_rev,hydroSumW,hydroCompositeStd,PctChange_Bio13_MEAN_H8,PctChange_Bio19_MEAN_H8,MeanJunFloPctCh2040,MeanDifSWEH8,Diff_bio8_rev,Diff_bio9_rev,Diff_bio5_rev,MeanDifPNVH8_rev,MacroSumW,MacroCompositeStd,sum_CI,Ave_CI,Macrorefugia,Hydrorefugia,Shape_Length,Shape_Area,HydroQuant,MacroQuant
24803.389999999999418,100.379999999999995,"AZ,NM",1.504E+11,Keller Canyon,1.504E+11,-0.439923461,-0.83667115,-0.487162589,-0.332218396,-1.423259393,-0.156632284,0.436890678,-0.381343213,0.155486108,1.493802124713760,0.777947358,0.189884337,1.522024547182060,0.583817434,1.235601736250050,0.350299819,1.274827080751500,0.90229737,0.834414848,0.989900956,0.494950478,0.834414848,0.155486108,42050.249695185731980,59216360.763252988457680,2,5
25882.000000000000000,104.740000000000009,"AZ,NM",1.504E+11,Vigil Canyon,1.504E+11,-0.237438014,-0.83667115,-0.487162589,-0.332218396,-1.423259393,-0.156632284,0.436890678,-0.363858704,0.160133533,1.493802124713760,0.777947358,0.262071353,1.522024547182060,0.583817434,1.235601736250050,0.350299819,1.274827080751500,0.906744947,0.836203592,0.996337126,0.498168563,0.836203592,0.160133533,46173.997275465015264,83404066.890352249145508,2,5
22810.490000000001601,92.310000000000002,"AZ,NM",1.504E+11,Wendy Flat-San Francisco River,1.504E+11,-0.587101164,-0.83667115,-0.487162589,-0.332218396,-1.423259393,-0.156632284,0.436890678,-0.394051928,0.152108099,1.493802124713760,0.777947358,0.17197698,1.522024547182060,0.583817434,1.235601736250050,0.350299819,1.274827080751500,0.901194064,0.833971116,0.986079216,0.493039608,0.833971116,0.152108099,67600.360756411420880,91774906.910876765847206,1,5
30089.909999999999854,121.769999999999996,"AZ,NM",1.504E+11,Big Pine Canyon-San Francisco River,1.504E+11,-0.488677544,-0.83667115,-0.487162589,-0.332218396,-1.423259393,-0.156632284,0.436890678,-0.385553102,0.154367109,1.493802124713760,0.777947358,0.191157394,1.522024547182060,0.583817434,1.235601736250050,0.350299819,1.274827080751500,0.902375805,0.834446394,0.988813502,0.494406751,0.834446394,0.154367109,57035.921063861991570,121684201.903151378035545,2,5
38949.309999999997672,157.620000000000005,"AZ,NM",1.504E+11,Post Office Canyon-San Simon Valley,1.504E+11,-1.028681512,-0.698463042,-0.490653823,1.415106827805590,-0.33287626,-0.883285478,-0.789897752,-0.601132103,0.097065675,1.252176516908420,-1.725597636,0.209865612,0.24718962,0.758154006,1.666818171624340,-0.724321311,-1.293168726,-0.045089019,0.453391337,0.550457012,0.275228506,0.453391337,0.097065675,59933.072074412048096,126391550.596921876072884,1,3
35166.700000000004366,142.310000000000002,"AZ,NM",1.504E+11,Sulphur Draw-San Simon River,1.504E+11,-1.166209905,-0.698463042,-0.490653823,1.415106827805590,-0.33287626,-0.883285478,-0.789897752,-0.613007605,0.093909137,1.252176516908420,-1.725597636,0.250648276,0.24718962,0.758154006,1.666818171624340,-0.724321311,-1.293168726,-0.042576323,0.454401903,0.54831104,0.27415552,0.454401903,0.093909137,35097.821116889586847,47451068.424517646431923,1,3
37038.720000000001164,149.890000000000015,"AZ,NM",1.504E+11,Long Canyon-San Simon River,1.504E+11,-1.216396596,-0.698463042,-0.490653823,1.415106827805590,-0.33287626,-0.883285478,-0.789897752,-0.617341199,0.092757257,1.252176516908420,-1.725597636,0.24313121,0.24718962,0.758154006,1.666818171624340,-0.724321311,-1.293168726,-0.043039463,0.454215636,0.546972893,0.273486446,0.454215636,0.092757257,48904.230742993626336,117584633.918711081147194,1,3
36807.430000000000291,148.950000000000017,"AZ,NM",1.504E+11,Round Valley-San Simon River,1.504E+11,-1.291020513,-0.698463042,-0.490653823,1.415106827805590,-0.33287626,-0.883285478,-0.789897752,-0.623784934,0.091044496,1.252176516908420,-1.725597636,0.208042202,0.24718962,0.758154006,1.666818171624340,-0.724321311,-1.293168726,-0.045201363,0.453346154,0.544390651,0.272195325,0.453346154,0.091044496,45742.015184183510428,77158456.783800363540649,1,3
26846.540000000000873,108.640000000000001,NM,1.30202E+11,Nogal Canyon-Rio Grande,1.30202E+11,-0.484471072,-0.595943799,0.278847897,1.497560025163700,0.757506873,-0.734675014,0.943877937,-0.03081574,0.24865718,0.722586558,-0.401451189,0.004865448,0.228700437,-0.762786739,-1.430443791,-1.247580887,-1.09357952,-0.552538202,0.249303468,0.497960648,0.248980324,0.249303468,0.24865718,91009.958079847012414,108672303.311300322413445,4,1
34247.139999999999418,138.590000000000003,NM,1.30202E+11,Cuervo Canyon-Rio Grande,1.30202E+11,-0.651619736,-0.595943799,0.278847897,1.497560025163700,0.757506873,-0.734675014,0.943877937,-0.045248937,0.2448208,0.722586558,-0.401451189,0.07930213,0.228700437,-0.762786739,-1.430443791,-1.247580887,-1.09357952,-0.547952018,0.251147957,0.495968757,0.247984379,0.251147957,0.2448208,73984.243302733622841,138628194.760945081710815,4,1
35811.930000000000291,144.930000000000007,NM,1.30202E+11,San Jose Arroyo-Rio Grande,1.30202E+11,-0.461068946,-0.595943799,0.278847897,1.497560025163700,0.757506873,-0.734675014,0.943877937,-0.02879498,0.249194303,0.722586558,-0.401451189,0.157868129,0.228700437,-0.762786739,-1.430443791,-1.247580887,-1.09357952,-0.54311142,0.253094768,0.502289071,0.251144535,0.253094768,0.249194303,85187.709247841587057,144967459.398396611213684,4,1
32613.200000000000728,131.979999999999990,NM,1.30202E+11,Big Pigeon Canyon-Alamosa Creek,1.30202E+11,0.947501126,-0.595943799,0.278847897,1.497560025163700,0.757506873,-0.734675014,0.943877937,0.092834286,0.281523664,0.722586558,-0.401451189,0.114232421,0.228700437,-0.762786739,-1.430443791,-1.247580887,-1.09357952,-0.545799898,0.252013505,0.533537169,0.266768585,0.252013505,0.281523664,93073.846015034680022,132062098.149938195943832,4,1
13172.120000000000800,53.310000000000002,NM,1.30202E+11,Post Canyon-Alamosa Creek,1.30202E+11,0.451047918,-0.595943799,0.278847897,1.497560025163700,0.757506873,-0.734675014,0.943877937,0.049965819,0.270129119,0.722586558,-0.401451189,0.166623933,0.228700437,-0.762786739,-1.430443791,-1.247580887,-1.09357952,-0.542571958,0.253311731,0.523440849,0.261720425,0.253311731,0.270129119,45181.447261760717083,53337211.110026694834232,4,1
32197.520000000000437,130.300000000000011,NM,1.30202E+11,Grapevine Canyon-Alamosa Creek,1.30202E+11,0.363189282,-0.595943799,0.278847897,1.497560025163700,0.757506873,-0.734675014,0.943877937,0.042379273,0.268112596,0.722586558,-0.401451189,0.215665853,0.228700437,-0.762786739,-1.430443791,-1.247580887,-1.09357952,-0.539550393,0.254526955,0.522639551,0.261319776,0.254526955,0.268112596,76446.043305300641805,130373261.665093824267387,4,1
33509.569999999999709,135.610000000000014,NM,1.30202E+11,San Mateo Canyon-Alamosa Creek,1.30202E+11,0.702666934,-0.595943799,0.278847897,1.497560025163700,0.757506873,-0.734675014,0.943877937,0.071692985,0.275904254,0.722586558,-0.401451189,0.212741727,0.228700437,-0.762786739,-1.430443791,-1.247580887,-1.09357952,-0.539730554,0.254454497,0.530358751,0.265179375,0.254454497,0.275904254,64755.007606890765601,135676501.574820607900620,4,1
28614.930000000000291,115.799999999999997,NM,1.30202E+11,Mitchell Canyon,1.30202E+11,-0.692353328,-0.595943799,0.278847897,1.497560025163700,0.757506873,-0.734675014,0.943877937,-0.048766261,0.243885887,0.722586558,-0.401451189,0.217049282,0.228700437,-0.762786739,-1.430443791,-1.247580887,-1.09357952,-0.539465157,0.254561236,0.498447122,0.249223561,0.254561236,0.243885887,75103.527204671889194,115839434.564203068614006,4,1
38369.540000000000873,155.280000000000001,NM,1.30202E+11,China Canyon-Rio Grande,1.30202E+11,-0.937688521,-0.595943799,0.278847897,1.497560025163700,0.757506873,-0.734675014,0.943877937,-0.069950823,0.238254978,0.722586558,-0.401451189,0.085620528,0.228700437,-0.762786739,-1.430443791,-1.247580887,-1.09357952,-0.54756273,0.251304523,0.4895595,0.24477975,0.251304523,0.238254978,103081.875880132938619,155309314.802453935146332,3,1
29431.779999999998836,119.109999999999999,NM,1.30202E+11,Cedar Canyon-Elephant Butte Reservoir,1.30202E+11,-1.002846078,-0.595943799,0.278847897,1.497560025163700,0.757506873,-0.734675014,0.943877937,-0.075577142,0.236759488,0.722586558,-0.401451189,0.154220945,0.228700437,-0.762786739,-1.430443791,-1.247580887,-1.09357952,-0.543336129,0.253004393,0.489763881,0.244881941,0.253004393,0.236759488,69627.549470995916636,119133134.143079504370689,3,1
32560.880000000001019,131.770000000000010,NM,1.30202E+11,Ash Canyon-Elephant Butte Reservoir,1.30301E+11,-1.055623934,-0.595943799,0.278847897,1.497560025163700,0.757506873,-0.734675014,0.943877937,-0.080134482,0.235548136,0.722586558,-0.401451189,0.111987994,0.228700437,-0.762786739,-1.430443791,-1.247580887,-1.09357952,-0.545938181,0.25195789,0.487506026,0.243753013,0.25195789,0.235548136,97130.523717256306554,131799309.723792850971222,3,1
35309.779999999998836,142.890000000000015,NM,1.30301E+11,Poverty Creek,1.30301E+11,0.525219438,-0.223814183,-0.44235305,0.640056159,0.757506873,-0.760472821,1.160281384254850,-0.147773447,0.217569531,0.772427109,-0.454189455,0.215275137,0.265715649,-0.753514056,-1.799935034,-1.835514037,-1.482725869,-0.711384076,0.185418222,0.402987753,0.201493877,0.185418222,0.217569531,86717.021873450285057,143006371.246244430541992,3,1
24139.639999999999418,97.689999999999998,NM,1.30301E+11,Chloride Creek,1.30301E+11,0.511896442,-0.223814183,-0.44235305,0.640056159,0.757506873,-0.760472821,1.160281384254850,-0.148923881,0.217263743,0.772427109,-0.454189455,0.220343878,0.265715649,-0.753514056,-1.799935034,-1.835514037,-1.482725869,-0.711071781,0.185543822,0.402807565,0.201403782,0.185543822,0.217263743,66124.436106745270081,97769181.777980059385300,3,1
