AREAACRES,AREASQKM,STATES,HUC12,NAME,TOHUC,PctCarbKarstH8,PctVolcKarstH8,AquiRichH8,vrm_mean,MeanSBDH8_rev,hli_mean_rev,hydroSumW,hydroCompositeStd,PctChange_Bio19_MEAN_H8,MeanDifSWEH8,Diff_bio8_rev,Diff_bio9_rev,MeanDifPNVH8_rev,MacroSumW,MacroCompositeStd,sum_CI,Ave_CI,Macrorefugia,Hydrorefugia,Shape_Length,Shape_Area,HydroQuant,MacroQuant
25331.150000000001455,102.510000000000005,NM,1.30202E+11,Outlet San Pedro Creek,1.30202E+11,-0.020838697,1.430276247968370,0.938535482,0.865087895,0.281653995,1.232688310320390,0.712751831,0.61464683,-0.375667004,0.174026186,0.095349644,0.759387614,0.758892178,0.389856689,0.616120599,1.230767429003720,0.615383715,0.616120599,0.61464683,82026.383923200075515,102465504.106792718172073,5,5
20170.630000000001019,81.629999999999995,NM,1.30202E+11,Arroyo Una de Gato,1.30202E+11,-0.020838697,1.430276247968370,0.938535482,0.715504852,0.281653995,0.204320697,0.609012292,0.577530969,-0.375667004,0.174026186,0.095349644,0.759387614,0.758892178,0.389856689,0.616120599,1.193651568201300,0.596825784,0.616120599,0.577530969,61637.387063041773217,81587910.623907059431076,5,5
14723.819999999999709,59.590000000000003,NM,1.30202E+11,Arroyo Coyote,1.30202E+11,-0.020838697,1.430276247968370,0.938535482,0.5715655,0.281653995,-0.450266808,0.537501657,0.551945943,-0.375667004,0.174026186,0.095349644,0.759387614,0.758892178,0.389856689,0.616120599,1.168066542684250,0.584033271,0.616120599,0.551945943,44013.233472353051184,59556555.653548002243042,5,5
11126.930000000000291,45.030000000000001,NM,1.30202E+11,Canon Tejon-Arroyo Coyote,1.30202E+11,-0.020838697,1.430276247968370,0.938535482,1.026622868043910,0.281653995,1.703479718307050,0.770704682,0.63538116,-0.375667004,0.174026186,0.095349644,0.759387614,0.758892178,0.389856689,0.616120599,1.251501759777540,0.62575088,0.616120599,0.63538116,40910.714882298147131,45010150.282928533852100,5,5
20474.700000000000728,82.859999999999999,NM,1.30202E+11,Arroyo Tonque,1.30202E+11,-0.020838697,1.430276247968370,0.938535482,0.348786538,0.281653995,0.49493726,0.592354095,0.571571011,-0.375667004,0.174026186,0.095349644,0.759387614,0.758892178,0.389856689,0.616120599,1.187691610069100,0.593845805,0.616120599,0.571571011,62427.016065478215751,82822266.134973183274269,5,5
10690.829999999999927,43.259999999999998,NM,1.30202E+11,1.30202E+11,1.30202E+11,-0.020838697,1.430276247968370,0.938535482,0.991236273,0.281653995,0.344486255,0.651855271,0.5928593,-0.375667004,0.174026186,0.095349644,0.759387614,0.758892178,0.389856689,0.616120599,1.208979899588190,0.60448995,0.616120599,0.5928593,58008.598442269780207,43248625.479349829256535,5,5
24187.159999999999854,97.879999999999995,NM,1.30202E+11,La Majada Mesa-Rio Grande,1.30202E+11,-0.020838697,1.430276247968370,0.938535482,-0.046648319,0.281653995,0.624113183,0.558821762,0.559573836,-0.375667004,0.174026186,0.095349644,0.759387614,0.758892178,0.389856689,0.616120599,1.175694434940820,0.587847217,0.616120599,0.559573836,91190.038117518299259,97840963.126398429274559,5,5
19286.979999999999563,78.049999999999997,NM,1.30202E+11,Outlet Borrego Canyon,1.30202E+11,-0.020838697,1.430276247968370,0.938535482,0.822283471,0.281653995,0.775794745,0.669320329,0.599107937,-0.375667004,0.174026186,0.095349644,0.759387614,0.758892178,0.389856689,0.616120599,1.215228535991440,0.607614268,0.616120599,0.599107937,72035.137783194164513,78025047.398879244923592,5,5
14524.500000000000000,58.780000000000001,NM,1.30202E+11,Arroyo de la Vega de los Tanos,1.30202E+11,-0.020838697,1.430276247968370,0.938535482,-0.050252657,0.281653995,0.369345111,0.536881827,0.551724181,-0.375667004,0.174026186,0.095349644,0.759387614,0.758892178,0.389856689,0.616120599,1.167844780177000,0.58392239,0.616120599,0.551724181,49707.396145974482351,58752548.321159943938255,5,5
26120.729999999999563,105.710000000000008,NM,1.30202E+11,Town of Santo Domingo Pueblo-Rio Grande,1.30202E+11,-0.020838697,1.430276247968370,0.938535482,-0.272856965,0.281653995,0.758082652,0.544717479,0.554527615,-0.375667004,0.174026186,0.095349644,0.759387614,0.758892178,0.389856689,0.616120599,1.170648214530920,0.585324107,0.616120599,0.554527615,73861.950915723515209,105664349.324484169483185,5,5
30841.250000000000000,124.810000000000002,NM,1.30202E+11,Santa Ana Mesa,1.30202E+11,-0.020838697,1.430276247968370,0.938535482,-0.332278948,0.281653995,0.546937474,0.520190344,0.545752314,-0.375667004,0.174026186,0.095349644,0.759387614,0.758892178,0.389856689,0.616120599,1.161872912968210,0.580936456,0.616120599,0.545752314,66219.686506877682405,124770308.199766784906387,5,5
19318.959999999999127,78.180000000000007,NM,1.30202E+11,Las Huertas Creek,1.30202E+11,-0.020838697,1.430276247968370,0.938535482,1.711430258743290,0.281653995,2.362761886682610,0.903411594,0.682860948,-0.375667004,0.174026186,0.095349644,0.759387614,0.758892178,0.389856689,0.616120599,1.298981547295460,0.649490774,0.616120599,0.682860948,57341.608451156229421,78150977.298140108585358,5,5
26765.020000000000437,108.310000000000002,NM,1.30202E+11,Arroyo de San Francisco-Rio Grande,1.30202E+11,-0.020838697,1.430276247968370,0.938535482,0.460929833,0.281653995,0.424233658,0.598983862,0.573943004,-0.375667004,0.174026186,0.095349644,0.759387614,0.758892178,0.389856689,0.616120599,1.190063603408840,0.595031802,0.616120599,0.573943004,71012.527047739917180,108273876.410053804516792,5,5
11863.550000000001091,48.009999999999998,NM,1.30202E+11,Arroyo Alamo,1.30202E+11,0.978429432,0.074269281,0.938535482,-0.45947913,1.507296952580880,1.031291496581480,0.735343472,0.622729651,-0.288312631,0.666548963,0.918456611,-1.256965993,1.263657844681080,0.573227956,0.677048559,1.299778210305270,0.649889105,0.677048559,0.622729651,32979.781193855880701,48011226.816820837557316,5,5
21444.529999999998836,86.780000000000001,NM,1.30202E+11,Arroyo Alamito-Arroyo Ojito,1.30202E+11,0.978429432,0.074269281,0.938535482,-0.075631371,1.507296952580880,0.76983572,0.756392077,0.630260407,-0.288312631,0.666548963,0.918456611,-1.256965993,1.263657844681080,0.573227956,0.677048559,1.307308965713700,0.653654483,0.677048559,0.630260407,63869.321960996559937,86781854.355257451534271,5,5
22732.100000000002183,91.989999999999995,NM,1.30202E+11,Arroyo Bernalillito,1.30202E+11,0.978429432,0.074269281,0.938535482,0.083036692,1.507296952580880,1.118244759017380,0.803678047,0.647178348,-0.288312631,0.666548963,0.918456611,-1.256965993,1.263657844681080,0.573227956,0.677048559,1.324226907414180,0.662113454,0.677048559,0.647178348,49061.829861536411045,91992045.239831790328026,5,5
20013.220000000001164,80.989999999999995,NM,1.30202E+11,Querencia Arroyo,1.30202E+11,0.978429432,0.074269281,0.938535482,0.476396402,1.507296952580880,0.725294935,0.814681108,0.651115016,-0.288312631,0.666548963,0.918456611,-1.256965993,1.263657844681080,0.573227956,0.677048559,1.328163575011300,0.664081788,0.677048559,0.651115016,50814.610768513739458,80983662.627549111843109,5,5
15182.190000000000509,61.439999999999998,NM,1.30202E+11,Lower Rio Salado,1.30202E+11,0.978429432,0.074269281,0.938535482,1.224721731843920,1.507296952580880,0.106777916,0.84651966,0.662506191,-0.288312631,0.666548963,0.918456611,-1.256965993,1.263657844681080,0.573227956,0.677048559,1.339554750076010,0.669777375,0.677048559,0.662506191,45527.167855327475991,61432363.439006358385086,5,5
13685.739999999999782,55.380000000000003,NM,1.30202E+11,Blue Water Spring-Jemez River,1.30202E+11,0.978429432,0.074269281,0.938535482,0.573373706,1.507296952580880,0.728335606,0.825839431,0.655107233,-0.288312631,0.666548963,0.918456611,-1.256965993,1.263657844681080,0.573227956,0.677048559,1.332155792029580,0.666077896,0.677048559,0.655107233,42100.167390824208269,55374407.005866587162018,5,5
15408.899999999999636,62.359999999999999,NM,1.30202E+11,Arroyo Piedra Parada,1.30202E+11,0.978429432,0.074269281,0.938535482,1.078978054452220,1.507296952580880,1.025660544073700,0.907806831,0.684433473,-0.288312631,0.666548963,0.918456611,-1.256965993,1.263657844681080,0.573227956,0.677048559,1.361482031806630,0.680741016,0.677048559,0.684433473,42471.769437514049059,62349126.753689073026180,5,5
11622.790000000000873,47.039999999999999,NM,1.30202E+11,Arroyo Ojito,1.30202E+11,0.978429432,0.074269281,0.938535482,1.484917585610290,1.507296952580880,1.008811563315710,0.952014658,0.700250119,-0.288312631,0.666548963,0.918456611,-1.256965993,1.263657844681080,0.573227956,0.677048559,1.377298677637480,0.688649339,0.677048559,0.700250119,41131.302337006192829,47028245.147899486124516,5,5
12962.630000000001019,52.460000000000001,NM,1.30202E+11,Arroyo Chamisa,1.30202E+11,0.978429432,0.074269281,0.938535482,0.699218057,1.507296952580880,-0.455865241,0.739888819,0.624355882,-0.288312631,0.666548963,0.918456611,-1.256965993,1.263657844681080,0.573227956,0.677048559,1.301404441518250,0.650702221,0.677048559,0.624355882,48501.589085750398226,52444963.312400124967098,5,5
27396.959999999999127,110.870000000000005,NM,1.30202E+11,Arroyo Arenoso-Jemez River,1.30202E+11,0.978429432,0.074269281,0.938535482,-0.005059141,1.507296952580880,0.033313143,0.702069157,0.61082479,-0.288312631,0.666548963,0.918456611,-1.256965993,1.263657844681080,0.573227956,0.677048559,1.287873348686690,0.643936674,0.677048559,0.61082479,81235.644262290530605,110846613.053219825029373,5,5
33638.980000000003201,136.129999999999995,NM,1.30202E+11,Town of Santa Ana Pueblo-Jemez River,1.30202E+11,0.978429432,0.074269281,0.938535482,-0.064312507,1.507296952580880,0.408424923,0.727115488,0.619785849,-0.288312631,0.666548963,0.918456611,-1.256965993,1.263657844681080,0.573227956,0.677048559,1.296834407922860,0.648417204,0.677048559,0.619785849,56306.411971858942707,136099758.286890447139740,5,5
22260.459999999999127,90.079999999999998,NM,1.30202E+11,Jemez Canyon Dam-Jemez River,1.30202E+11,0.978429432,0.074269281,0.938535482,-0.17457256,1.507296952580880,0.691691503,0.738664719,0.623917925,-0.288312631,0.666548963,0.918456611,-1.256965993,1.263657844681080,0.573227956,0.677048559,1.300966483637180,0.650483242,0.677048559,0.623917925,61578.812497480183083,90060271.382764175534248,5,5
34592.349999999998545,139.990000000000009,NM,1.30202E+11,Arroyo Venada-Rio Grande,1.30202E+11,-0.295898832,-0.200487805,0.938535482,0.03069703,0.490573185,0.532844855,0.134127061,0.407626858,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.828026206,0.414013103,0.420399347,0.407626858,69708.408391299468349,139946848.988040208816528,4,2
33989.260000000002037,137.550000000000011,NM,1.30202E+11,Arroyo de los Montoyas,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.652840347,0.490573185,0.613728586,0.064126878,0.382582241,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.802981588,0.401490794,0.420399347,0.382582241,76344.848872673755977,137525103.037536680698395,3,2
15932.690000000000509,64.480000000000004,NM,1.30202E+11,Arroyo de la Baranca-Rio Grande,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.667685062,0.490573185,0.68180265,0.068212263,0.384043908,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.804443255,0.402221627,0.420399347,0.384043908,43680.723811369432951,64461118.421021670103073,3,2
19605.250000000000000,79.340000000000003,NM,1.30202E+11,Sandia Wash-Rio Grande,1.30202E+11,-0.295898832,-0.200487805,0.938535482,2.224362306340340,0.490573185,-0.383297236,0.303280208,0.468146355,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.888545702,0.444272851,0.420399347,0.468146355,46252.144341075276316,79313645.058870598673820,4,2
25983.130000000001019,105.150000000000006,NM,1.30202E+11,Headwaters Arroyo de las Calabacillas,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.730485842,0.490573185,0.657775407,0.059121823,0.380791536,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.801190883,0.400595442,0.420399347,0.380791536,52033.293622578676150,105135791.093123227357864,3,2
24583.500000000000000,99.490000000000009,NM,1.30202E+11,Outlet Arroyo de las Calabacillas,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.725295819,0.490573185,0.746174105,0.06717731,0.383673623,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.80407297,0.402036485,0.420399347,0.383673623,66764.362943743151845,99471602.705508917570114,3,2
26313.830000000001746,106.490000000000009,NM,1.30202E+11,Town of Corrales-Rio Grande,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.670167734,0.490573185,0.364919009,0.041147976,0.374360866,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.794760213,0.397380106,0.420399347,0.374360866,61933.345026272210816,106460526.479056090116501,3,2
30225.940000000002328,122.320000000000007,NM,1.30202E+11,City of Paradise Hills-Rio Grande,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.69554041,0.490573185,0.841233173,0.078557195,0.38774511,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.808144457,0.404072229,0.420399347,0.38774511,59435.505005777893530,122299473.859371617436409,3,2
38062.849999999998545,154.039999999999992,NM,1.30202E+11,Upper Tijeras Arroyo,1.30202E+11,-0.295898832,-0.200487805,0.938535482,0.850774473,0.490573185,0.214604783,0.199412825,0.430984754,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.851384101,0.425692051,0.420399347,0.430984754,69322.367281236438430,153969642.526203393936157,4,2
18846.100000000002183,76.269999999999996,NM,1.30202E+11,Middle Tijeras Arroyo,1.30202E+11,-0.295898832,-0.200487805,0.938535482,1.181670636261850,0.490573185,-0.978699074,0.135742819,0.408204943,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.82860429,0.414302145,0.420399347,0.408204943,46438.226068152995140,76240172.476619809865952,4,2
27434.720000000001164,111.019999999999996,NM,1.30202E+11,Lower Tijeras Arroyo,1.30202E+11,-0.295898832,-0.200487805,0.938535482,1.101637774149310,0.490573185,-0.317578473,0.182628762,0.424979764,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.845379111,0.422689555,0.420399347,0.424979764,90666.553445228171768,110986546.275554239749908,4,2
17895.060000000001310,72.420000000000002,NM,1.30202E+11,Arroyo de Domingo Baca,1.30202E+11,-0.295898832,-0.200487805,0.938535482,1.483670859001780,0.490573185,-1.420172663,0.132374513,0.406999833,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.82739918,0.41369959,0.420399347,0.406999833,46416.001768120753695,72395316.265588656067848,4,2
23877.850000000002183,96.629999999999995,NM,1.30202E+11,Arroyo del Pino,1.30202E+11,-0.295898832,-0.200487805,0.938535482,1.114645389055070,0.490573185,-0.626146387,0.158008655,0.416171199,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.836570546,0.418285273,0.420399347,0.416171199,74823.019247047923272,96599401.600816547870636,4,2
36783.410000000003492,148.860000000000014,NM,1.30202E+11,Rinconada Canyon-Rio Grande,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.703171274,0.490573185,0.57461122,0.055162662,0.37937503,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.799774378,0.399887189,0.420399347,0.37937503,84782.454795954647125,148826380.726750195026398,3,2
37583.989999999997963,152.099999999999994,NM,1.30202E+11,City of Albuquerque,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.292054657,0.490573185,-0.412346607,0.017952108,0.366061864,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.786461211,0.393230606,0.420399347,0.366061864,67030.135950712967315,152051836.907189726829529,3,2
27834.840000000000146,112.640000000000001,NM,1.30202E+11,City of Armijo-Rio Grande,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.756363246,0.490573185,0.722921236,0.061719499,0.381720931,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.802120278,0.401060139,0.420399347,0.381720931,64480.619930482600466,112625041.055470928549767,3,2
28049.930000000000291,113.510000000000005,NM,1.30202E+11,Isleta Lakes-Rio Grande,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.667754923,0.490573185,0.493616149,0.052297579,0.378349963,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.79874931,0.399374655,0.420399347,0.378349963,48705.406328002834925,113490826.326496541500092,3,2
28391.029999999998836,114.890000000000001,NM,1.30202E+11,Upper Hells Canyon Wash,1.30202E+11,-0.295898832,-0.200487805,0.938535482,1.044021841322020,0.490573185,-0.786552535,0.136511157,0.408479839,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.828879186,0.414439593,0.420399347,0.408479839,54199.313913914578734,114847358.316935449838638,4,2
16062.210000000000946,65.000000000000000,NM,1.30202E+11,Middle Hells Canyon Wash,1.30202E+11,-0.295898832,-0.200487805,0.938535482,1.227144029789270,0.490573185,-0.031705446,0.220901006,0.438672781,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.859072128,0.429536064,0.420399347,0.438672781,54669.771885752408707,64976259.357496693730354,4,2
15826.520000000000437,64.049999999999997,NM,1.30202E+11,1.30202E+11,CLOSED BASIN,-0.295898832,-0.200487805,0.938535482,-0.22715415,0.490573185,-0.267112583,0.03752382,0.373064218,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.793463565,0.396731782,0.420399347,0.373064218,50988.651072119449964,64027180.011649273335934,3,2
20029.630000000001019,81.060000000000002,NM,1.30202E+11,Hubbell Spring,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.361055865,0.490573185,-0.070974546,0.039050761,0.373610525,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.794009873,0.397004936,0.420399347,0.373610525,51580.152891317346075,81031399.642730474472046,3,2
27465.880000000001019,111.150000000000006,NM,1.30202E+11,Lower Hells Canyon Wash,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.613540644,0.490573185,0.045721107,0.020532652,0.366985129,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.787384476,0.393692238,0.420399347,0.366985129,64471.127029094415775,111117718.928955957293510,3,2
34254.840000000003783,138.620000000000005,NM,1.30202E+11,White Rock Canyon,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.508846658,0.490573185,0.052141576,0.032844098,0.37138991,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.791789257,0.395894629,0.420399347,0.37138991,84942.583201667512185,138587283.622691750526428,3,2
38413.120000000002619,155.450000000000017,NM,1.30202E+11,Ojito Canyon,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.145059941,0.490573185,-0.05596608,0.064599672,0.382751397,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.803150745,0.401575372,0.420399347,0.382751397,86420.681089820485795,155406983.619417905807495,3,2
17672.560000000001310,71.519999999999996,NM,1.30202E+11,Garcia Canyon,1.30202E+11,-0.295898832,-0.200487805,0.938535482,0.503259026,0.490573185,-1.140944941,0.045767824,0.376013752,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.796413099,0.398206549,0.420399347,0.376013752,46784.316155825734313,71494575.213366150856018,3,2
29152.200000000000728,117.969999999999999,NM,1.30202E+11,La Canada de la Loma de Arena,1.30202E+11,-0.295898832,-0.200487805,0.938535482,0.411167286,0.490573185,-0.682319852,0.074181891,0.386179717,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.806579064,0.403289532,0.420399347,0.386179717,65202.341910851464490,117939024.784043431282043,3,2
17008.240000000001601,68.829999999999998,NM,1.30202E+11,Town of La Ladera,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.77555848,0.490573185,0.172737755,0.013056414,0.364310286,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.784709633,0.392354817,0.420399347,0.364310286,61631.781511521359789,68814095.929073706269264,3,2
38129.860000000000582,154.310000000000002,NM,1.30202E+11,Canon Barranco-Abo Arroyo,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.191260412,0.490573185,-0.112595841,0.054619496,0.379180697,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.799580044,0.399790022,0.420399347,0.379180697,74551.299471015678137,154237264.752742141485214,3,2
37349.590000000003783,151.150000000000006,NM,1.30202E+11,Deer Canyon-Abo Arroyo,1.30202E+11,-0.295898832,-0.200487805,0.938535482,0.181555262,0.490573185,-0.347061577,0.07670936,0.387083993,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.80748334,0.40374167,0.420399347,0.387083993,83159.465712205885211,151084769.538171857595444,3,2
27331.200000000000728,110.609999999999999,NM,1.30202E+11,Canada Montosa,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.180391768,0.490573185,0.169806568,0.079711864,0.388158227,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.808557574,0.404278787,0.420399347,0.388158227,62660.029453429422574,110567813.436426326632500,3,2
31520.720000000001164,127.560000000000002,NM,1.30202E+11,Canon Saladito-Abo Arroyo,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.348343652,0.490573185,-0.149814392,0.03381566,0.371737515,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.792136862,0.396068431,0.420399347,0.371737515,66524.095931913092500,127510753.063192814588547,3,2
28043.580000000001746,113.490000000000009,NM,1.30202E+11,Priest Canyon-Abo Arroyo,1.30202E+11,-0.295898832,-0.200487805,0.938535482,1.104394286249480,0.490573185,-0.721153743,0.148825637,0.412885705,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.833285052,0.416642526,0.420399347,0.412885705,67808.812555150041590,113448581.431672915816307,4,2
24422.760000000002037,98.840000000000003,NM,1.30202E+11,Pipe Canyon,1.30202E+11,-0.295898832,-0.200487805,0.938535482,0.537245803,0.490573185,-1.383293996,0.029103281,0.370051523,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.79045087,0.395225435,0.420399347,0.370051523,50096.729710124767735,98804595.740843400359154,3,2
21942.720000000001164,88.799999999999997,NM,1.30202E+11,Ojo Barreras,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.384208497,0.490573185,-0.44974112,0.00443217,0.36122471,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.781624057,0.390812029,0.420399347,0.36122471,86798.393425475413096,88773777.060356199741364,3,2
35643.250000000000000,144.240000000000009,NM,1.30202E+11,West and Pyle Ranch-Abo Arroyo,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.723775684,0.490573185,0.131299501,0.015374715,0.365139726,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.785539073,0.392769537,0.420399347,0.365139726,71366.705973420248483,144209373.509903162717819,3,2
35837.040000000000873,145.030000000000001,NM,1.30202E+11,Wind Mesa-Parea Mesa,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.761954412,0.490573185,0.489705249,0.041377955,0.374443147,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.794842495,0.397421247,0.420399347,0.374443147,65898.715598699360271,145008916.705217182636261,3,2
23325.240000000001601,94.390000000000001,NM,1.30202E+11,Cedar Wash,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.717878853,0.490573185,0.434997435,0.041708243,0.374561318,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.794960665,0.397480332,0.420399347,0.374561318,56786.624424531779368,94384675.522068873047829,3,2
35345.270000000004075,143.039999999999992,NM,1.30202E+11,El Cerro De Los Lunas-Rio Grande,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.624823713,0.490573185,0.519969882,0.059351115,0.380873572,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.801272919,0.40063646,0.420399347,0.380873572,70517.553095923067303,143016142.443874686956406,3,2
24933.779999999998836,100.900000000000006,NM,1.30202E+11,Town of Los Chavez-Rio Grande,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.706113221,0.490573185,0.44079212,0.043520635,0.375209754,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.795609101,0.397804551,0.420399347,0.375209754,48784.860422926452884,100890136.686168700456619,3,2
24420.779999999998836,98.829999999999998,NM,1.30202E+11,Arroyo del Cuervo,1.30202E+11,-0.295898832,-0.200487805,0.938535482,0.864597571,0.490573185,-0.17533087,0.16800662,0.419748264,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.840147611,0.420073806,0.420399347,0.419748264,80337.132151790472562,98798491.114183202385902,4,2
35022.989999999997963,141.729999999999990,NM,1.30202E+11,Canon Monte Largo,1.30202E+11,-0.295898832,-0.200487805,0.938535482,0.76026583,0.490573185,-0.70621448,0.111404625,0.399497241,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.819896588,0.409948294,0.420399347,0.399497241,68374.747489989924361,141690866.504895538091660,4,2
36363.290000000000873,147.159999999999997,NM,1.30202E+11,Town of Belen-Rio Grande,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.629362126,0.490573185,0.205717864,0.032278183,0.371187437,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.791586785,0.395793392,0.420399347,0.371187437,108063.900570730897016,147127428.682074785232544,3,2
21948.720000000001164,88.820000000000007,NM,1.30202E+11,Town of Jarales-Rio Grande,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.696873385,0.490573185,0.338265256,0.03589301,0.372480748,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.792880095,0.396440047,0.420399347,0.372480748,52342.488019313313998,88808916.396752133965492,3,2
40568.139999999999418,164.170000000000016,NM,1.30202E+11,Pino Draw,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.04229491,0.490573185,0.012627123,0.081949554,0.388958826,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.809358173,0.404679087,0.420399347,0.388958826,65710.324253620012314,164134348.052728712558746,3,2
32651.490000000001601,132.140000000000015,NM,1.30202E+11,Town of Veguita-Rio Grande,1.30202E+11,-0.295898832,-0.200487805,0.938535482,-0.694845244,0.490573185,0.278282159,0.031050807,0.370748307,0.110617032,0.191670229,0.117867246,-0.688179055,-0.589991203,-0.199193957,0.420399347,0.791147655,0.395573827,0.420399347,0.370748307,85866.074200045637554,132119491.677081882953644,3,2
