AREAACRES,AREASQKM,STATES,HUC12,NAME,TOHUC,PctSlowInfsH12,cti_mean,aspect_sh3_mean,geomorph_sh3_std,HLI_rev,HydroSumW,HydroCompositeStd,PctChange_Bio18_MEAN,PctChg_Bio14_MEAN,MeanDifSMCH12,Back_rcp45_rev,Diff_bio9_rev,Diff_bio5_rev,MeanDifETH12_rev,MacroSumW,MacroCompositeStd,sum_CI,Ave_CI,Macrorefugia,Hydrorefugia,Shape_Length,Shape_Area,HydroQuant,MacroQuant
39638.739999999997963,160.409999999999997,NM,1.502E+11,Middle Rio Nutria,1.502E+11,1.083890661722760,-0.661744222,0.53901955,0.017747862,-0.198435869,0.078641377,0.376842821,-0.055763722,-1.002508424,-0.321253582,0.084326013,-0.830658613,-1.638614241,1.083908105575610,-0.055490552,0.359562836,0.736405657,0.368202829,0.359562836,0.376842821,78148.722616096463753,160695970.539488196372986,4,3
13573.690000000000509,54.930000000000000,NM,1.502E+11,Coal Mine Canyon,1.502E+11,1.329266752896710,-0.758969046,1.257872346668480,-0.914539391,0.267388592,-0.026356872,0.358049256,0.100995248,-1.156529655,-0.303457343,-0.227683538,-0.680506246,-1.244566626,0.868918701,-0.122743174,0.346047752,0.704097009,0.352048504,0.346047752,0.358049256,35753.313280589143687,55039348.530532486736774,3,2
36862.900000000001455,149.180000000000007,NM,1.502E+11,Lower Rio Nutria,1.502E+11,1.329266753681390,-0.704782231,0.837005671,-0.201506481,0.269540872,0.121320616,0.384481949,0.302464865,-1.15249051,-0.280871396,-0.314889741,-0.685361698,-1.287154242,0.865357097,-0.105887193,0.34943513,0.733917079,0.366958539,0.34943513,0.384481949,78188.236688981429324,149474041.290509045124054,4,3
24380.500000000000000,98.659999999999997,NM,1.502E+11,Headwaters White Horse Draw,1.502E+11,0.441259005,0.225681866,1.163599311507900,0.673258625,0.303839022,0.574246032,0.46555076,0.661617352,-0.61336085,-0.670043143,0.729983879,-0.015260035,0.39955161,0.714215488,0.142995512,0.399450587,0.865001347,0.432500674,0.399450587,0.46555076,51879.842017531387683,98807078.387068569660187,5,4
30892.850000000002183,125.019999999999996,NM,1.502E+11,Carrizozo Draw,1.502E+11,0.743609396,-0.037154481,0.728869971,0.44332403,0.156410453,0.388568015,0.432316378,0.604850209,-0.681855534,-0.464681717,0.65268976,-0.229413571,0.158072763,0.811838813,0.167196361,0.404313989,0.836630367,0.418315184,0.404313989,0.432316378,81932.661943529907148,125201270.247826874256134,5,4
19821.409999999999854,80.210000000000008,NM,1.502E+11,Outlet White Horse Draw,1.502E+11,-0.135971124,-0.111343366,0.878204336,0.292265777,0.595945481,0.225448457,0.40311972,0.64480524,-0.682552241,-0.526647594,0.584966186,-0.1002058,0.560953926,0.922481896,0.203241166,0.411557551,0.814677271,0.407338636,0.411557551,0.40311972,54714.499307589881937,80340036.572291612625122,4,4
25440.400000000001455,102.950000000000003,NM,1.502E+11,Williams Lake,1.502E+11,-0.638700104,0.341965376,1.739475578577450,1.097251624858350,0.484483647,0.67212037,0.48306922,0.654570529,-0.704214971,-0.230051798,0.798615365,-0.142148604,0.508349683,0.651358881,0.227273641,0.416387117,0.899456337,0.449728169,0.416387117,0.48306922,50430.661541596993629,103091238.938333481550217,5,4
20859.700000000000728,84.420000000000002,NM,1.502E+11,Valle Largo,1.502E+11,-0.726601348,-0.497471488,0.651697851,0.098650104,-0.876653328,-0.162121821,0.333748781,0.436144572,-0.683439958,-0.189898656,0.688367371,-0.545145065,-1.030138807,0.697082183,0.111143077,0.393049524,0.726798304,0.363399152,0.393049524,0.333748781,43458.331611663226795,84527488.993173092603683,2,4
19212.430000000000291,77.750000000000000,NM,1.502E+11,Monument Lake,1.502E+11,-0.196964787,0.001252011,1.818694704900820,0.370503541,0.08030947,0.42349917,0.438568682,0.534615245,-0.698277256,-0.056443958,0.8601187,-0.35120197,-0.249661768,0.619316829,0.205954641,0.412102851,0.850671533,0.425335767,0.412102851,0.438568682,63739.305597342739929,77849562.317181304097176,5,4
31116.150000000001455,125.920000000000002,NM,1.502E+11,Togeye Lake,1.502E+11,-0.103221094,0.153924125,1.020083638334270,1.227039672393590,0.109645115,0.588926103,0.468178335,0.377494051,-0.728315632,-0.393788333,0.4426452,-0.446122381,-0.161111615,1.005439077781510,0.142709817,0.399393174,0.86757151,0.433785755,0.399393174,0.468178335,83501.560250476410147,126113003.559349954128265,5,4
