AREAACRES,AREASQKM,STATES,HUC12,NAME,TOHUC,MeanCanHei,PctMarWetMeaH12,PctNatSemNatWoo12,PctTreCanBuf,dem_mean,aspect_sh3_mean,geomorph_sh3_std,PctCarbKarstH8,PctVolcKarstH8,hli_mean_rev,sbd250m_100bd_mean_rev,HydroSumW,HydroCompositeStd,PctChange_Bio18_MEAN,PctChange_Bio19_MEAN,MeanDifSWEH12,MeanJunFloPctCh2040,Back_rcp45_rev,Diff_bio8_rev,Diff_bio9_rev,Diff_bio5_rev,MeanDifPNVH12_rev,StrTemCha2040_rev,MacroSumW,MacroCompositeStd,sum_CI,Ave_CI,Macrorefugia,Hydrorefugia,Shape_Length,Shape_Area,HydroQuant,MacroQuant
23235.840000000000146,94.030000000000001,NM,1.306E+11,Arroyo Serrano,1.306E+11,-1.117349612,-0.454849381,-0.879653494,-1.017138872,-1.817217404,0.830026243,-1.123668456,3.984926624263300,-0.602836739,0.036283581,0.111500412,-0.288002365,0.095175744,-0.653821662,-0.91402452,0.211368642,-0.000895643,-0.078074751,-0.552343361,0.445933572,-0.958787746,-1.995170311,0.701241029,-0.067372683,0.630108394,0.725284139,0.362642069,0.630108394,0.095175744,67456.129092139657587,93957360.241917014122009,2,2
33093.919999999998254,133.930000000000007,NM,1.30202E+11,Shakespeare Canyon,CLOSED BASIN,-1.117349612,-0.454849381,-1.136057171,-0.677954859,-0.925422694,-2.145458095,0.947571083,-0.289431985,-0.436444122,1.263927905885420,0.004879992,-0.429441791,0.054451531,0.766881455,0.360776024,0.164305758,0.315896595,0.376824128,-0.382079282,-1.011581922,-0.31107626,-1.421435614,0.536915301,0.117864665,0.692548117,0.746999648,0.373499824,0.692548117,0.054451531,52061.408700294967275,133945733.160494491457939,1,3
26374.959999999999127,106.740000000000009,NM,1.30201E+11,Arroyo del Palacio-Rio Chama,1.30201E+11,-0.115191699,-0.439033875,0.9965469,-1.213187144,-1.073183591,2.691864841340760,0.878684306,-0.619611268,-0.493272724,0.87236991,-0.975697794,0.226927191,0.243437809,-0.115390698,1.601394034877020,0.136075558,0.237375666,-0.157705853,0.920245304,0.210881629,1.129055894395690,-0.853465512,0.562536114,0.377700854,0.780133585,1.023571394122360,0.511785697,0.780133585,0.243437809,62220.051255263257190,106680444.305798396468163,5,5
25398.380000000001019,102.780000000000001,NM,1.502E+11,Gatlin Lake,1.502E+11,-1.117349612,-0.446881074,-1.136057171,-0.407822328,0.230798141,-0.004231705,0.523019521,-0.630951865,0.231277834,-0.160467826,-0.728451788,-0.233132371,0.110974291,1.004871019725010,0.571348806,0.603294564,0.425951705,0.474746031,0.562191676,1.149016232545730,1.615487753048130,-0.143048086,0.236373708,0.563646136,0.842811939,0.95378623,0.476893115,0.842811939,0.110974291,51140.840358968642249,103009993.684279084205627,2,5
19402.600000000002183,78.519999999999996,NM,1.30301E+11,Madera Canyon-Cuchillo Negro Creek,1.30301E+11,-0.587928206,-0.454849381,0.756271,-1.602224298,-1.310885513,1.039070423887120,-1.183712005,-0.200629213,-0.545037789,-0.917495521,0.782953618,-0.384377506,0.06742675,-0.066173064,-0.520143002,0.221584029,0.37131681,0.791006588,-0.867961015,-0.992075936,-1.498750105,-2.315513101,0.51524398,-0.125016979,0.61067768,0.67810443,0.339052215,0.61067768,0.06742675,47174.566531161217426,78567222.825734615325928,1,2
30965.819999999999709,125.310000000000002,NM,1.502E+11,Harris Creek-Agua Fria Creek,1.502E+11,-1.117349612,-0.406061411,-1.076577364,-0.44592335,0.276313809,-0.442168153,0.519256399,-0.630951865,0.231277834,-0.390448482,-0.51423191,-0.275677715,0.098724343,0.923374016,0.427046479,0.547136586,0.442666777,0.149776227,0.260885386,0.752664878,1.254888261312010,0.064039883,0.256544471,0.464460071,0.809378344,0.908102686,0.454051343,0.809378344,0.098724343,67253.305736046677339,125554518.441856801509857,2,5
21003.049999999999272,85.000000000000000,NM,1.30202E+11,Tafoya Canyon-Rio San Jose,1.30202E+11,-0.719879964,-0.331324526,-0.946027128,-0.468769111,-0.431869385,-0.571360434,0.811845721,-0.049312599,-0.031853023,0.280622986,-0.807829458,-0.200662511,0.120323237,0.27904968,0.348766874,0.220222212,1.049546948686090,0.072478206,-0.064015187,-0.20386143,0.159278603,-1.497603372,0.554928185,0.216056279,0.725646503,0.84596974,0.42298487,0.725646503,0.120323237,57624.531128000693570,85054287.843986481428146,2,4
35393.940000000002328,143.229999999999990,NM,1.30201E+11,Headwaters Rio Puerco,1.30201E+11,1.299012478299380,0.322674473,1.198985373861350,1.814868704180240,0.889247592,-0.140140096,-0.002380666,-0.619611268,-0.493272724,1.464679105008050,1.134964670906780,0.41705199,0.298179851,-1.598526954,-0.100739319,0.3893679,-1.223124367,-2.646767548,0.879641008,-0.818267012,0.567080273,0.955387943,-0.403196338,-0.226130723,0.576594304,0.874774155,0.437387077,0.576594304,0.298179851,80637.667298137792386,143202395.181532204151154,5,1
32247.250000000000000,130.500000000000000,NM,1.30301E+11,Trujillo Canyon,1.30301E+11,-0.554720948,-0.454849381,-0.577071928,-1.367893137,-1.660269416,1.401188193227430,-0.455414468,-0.387058573,0.290966598,-0.560223037,0.224481542,-0.267211824,0.1011619,0.207843327,-0.259943347,0.220727319,0.397634506,-0.845018026,-0.508093049,0.451026671,-1.293088399,-2.126950691,0.65672366,-0.000443246,0.652668939,0.753830839,0.37691542,0.652668939,0.1011619,113814.922985546814743,130580228.028225243091583,2,2
14062.050000000001091,56.910000000000004,NM,1.40801E+11,Lower Pump Canyon,1.40801E+11,-1.033917131,-0.356028345,0.257913065,-1.349995092,-1.165016465,0.453046444,-0.81632533,-0.74637128,-0.602836739,0.913583201,-1.312773537,-0.440329967,0.051316532,0.566082834,-0.094451468,0.517054233,0.537123059,-1.918808188,-2.790376363,0.031549812,0.64147761,-1.830003037,-2.52617469,-0.902861044,0.348482347,0.399798879,0.19989944,0.348482347,0.051316532,47127.010233429107757,56945814.363278053700924,1,1
31074.889999999999418,125.760000000000005,NM,1.30201E+11,Jaroso Creek-Rio Vallecitos,1.30201E+11,-0.183356359,4.775276331012170,1.074126033321870,-0.057455643,2.001619868804190,-0.885804293,0.007481852,-0.619611268,-0.493272724,0.979636708,2.370338821698190,1.582177637463180,0.633650852,-1.935491182,-0.260205465,-2.242757914,-2.223899317,0.845139953,1.546682309627800,-0.80317267,0.746679726,0.93111183,-0.270618359,-0.659342377,0.430567511,1.064218363540640,0.532109182,0.430567511,0.633650852,55574.525756742666999,125695482.179505869746208,5,1
15706.940000000000509,63.560000000000002,NM,1.30201E+11,Chavez Creek,1.30201E+11,1.159462406298340,1.651238522918200,2.723465835283350,1.070814595195170,1.705650857563560,-0.781026917,0.145214043,-0.619611268,-0.493272724,-0.958585106,1.755922927947330,0.743433682,0.392153915,-2.010009628,-0.624375502,-3.23248763,-2.206963164,0.152625079,2.865823023135140,-0.725077473,0.368236283,0.6974067,-0.377211913,-0.859577667,0.363072289,0.755226204,0.377613102,0.363072289,0.392153915,43793.958709962287685,63539226.761063225567341,5,1
35811.930000000000291,144.930000000000007,NM,1.30202E+11,San Jose Arroyo-Rio Grande,1.30202E+11,0.059990367,-0.375797715,1.196205031308610,-1.390513304,-1.657946196,1.474283701432280,0.251062213,-0.532006347,0.00467343,-0.555954513,-0.130568048,-0.038144015,0.167116682,0.0166986,-0.599138715,0.221995104,0.249628693,-0.103842489,-0.74876481,-0.573290386,-0.948813303,-2.461655588,0.641473395,-0.087207788,0.623422386,0.790539067,0.395269534,0.623422386,0.167116682,85187.709247841616161,144967459.398396611213684,3,2
28530.880000000001019,115.460000000000008,NM,1.30202E+11,Middle Rio Salado,1.30202E+11,-1.117206919,-0.454849381,-0.888657171,-0.96333602,-0.955465106,1.599806946982030,0.800806044,1.113325668461200,-0.210928457,-0.626341137,-0.364356121,-0.001688601,0.177613175,-0.587683828,-0.634329087,0.216182947,0.872847122,-0.187246674,0.578016302,-1.136249527,1.042264182977610,-1.461371877,0.57563081,0.142423161,0.700826284,0.87843946,0.43921973,0.700826284,0.177613175,84438.220510324797942,115451684.432451009750366,3,4
26887.690000000002328,108.810000000000002,"AZ,NM",1.40802E+11,Upper Wheatfields Creek,1.40802E+11,1.137234067167680,0.221190555,-0.70378483,0.148914052,0.966144131,0.075892018,-0.26534418,-0.1007709,-0.602836739,-0.118231349,-0.583768653,0.044403091,0.190884213,-0.877807081,0.190455506,0.261584127,0.583623351,-2.239466638,-0.840410183,-1.351921314,-2.098702424,-0.864195636,-6.122428816,-1.936689228,0,0.190884213,0.095442106,0,0.190884213,54374.771169129417103,67046163.364837810397148,4,1
38117.309999999997672,154.259999999999991,NM,1.40801E+11,Slane Canyon-San Juan River,1.40801E+11,-0.572050316,0.576025278,0.82735756,-1.515978135,-1.377935617,1.040971877354480,0.201063595,-0.74637128,-0.602836739,0.775618652,-1.712132074,0.088284834,0.203518947,0.383610461,-0.575926387,0.366804447,0.310446638,-2.056710931,-3.342077125,-0.190778859,0.060393995,-1.938991015,-2.431630733,-1.082720344,0.287855454,0.4913744,0.2456872,0.287855454,0.203518947,89643.074179969422403,154380014.735548645257950,4,1
23039.229999999999563,93.239999999999995,NM,1.40801E+11,Outlet Canon Bancos,1.40801E+11,-0.794590503,-0.447531612,-0.781016786,0.352094892,-0.626641552,0.050496316,-1.007884133,-0.74637128,-0.602836739,0.242821279,-1.499947666,-0.519910354,0.028403199,-0.069789408,0.170414193,0.67633986,0.501184526,-1.231617169,-0.515739752,-0.180627529,0.497598505,-0.429872388,-2.938397093,-0.672655233,0.42608002,0.454483219,0.227241609,0.42608002,0.028403199,59509.568999868854007,93260823.775169551372528,1,1
13172.120000000000800,53.310000000000002,NM,1.30202E+11,Post Canyon-Alamosa Creek,1.30202E+11,-1.003538949,-0.380549416,-1.048038437,-0.576729437,-0.368868049,1.143750776879420,-0.712981102,-0.532006347,0.00467343,-1.911369847,-0.098876441,-0.361617362,0.073980007,0.569119515,0.067460712,0.064775002,0.256571262,0.658240777,-0.113044886,-1.062407549,-0.731734659,0.14246447,0.354391236,0.111286369,0.690330709,0.764310716,0.382155358,0.690330709,0.073980007,45181.447261760738911,53337211.110026694834232,1,3
26631.310000000001310,107.769999999999996,NM,1.504E+11,Indian Creek-Beaver Creek,1.504E+11,0.565364197,-0.287871226,-0.682286233,0.43831449,-0.13558672,0.303678083,-0.197634892,-0.745659554,-0.602836739,-0.512813474,-0.328884934,-0.180366958,0.126166872,1.320185037818910,0.154249542,0.329304264,0.393510074,0.873832696,-0.126785623,-0.27015889,-0.608097805,0.099739437,0.303892661,0.293241755,0.751664149,0.877831022,0.438915511,0.751664149,0.126166872,68765.599768534098985,107909918.980794966220856,2,4
34797.930000000000291,140.819999999999993,NM,1.30202E+11,Headwaters Santa Fe River,1.30202E+11,0.670806618,-0.425586801,0.594272313,1.408451798912530,0.43885531,0.968054277,-0.368050763,0.013349269,0.902057622,-0.537114998,0.806910877,0.154562594,0.222602096,-0.653899648,-0.665244482,0.400666291,-0.470062214,0.466311978,0.218816693,1.997161634637730,0.929104685,0.466399637,-0.048008686,0.182009291,0.71416996,0.936772055,0.468386028,0.71416996,0.222602096,98311.239206378726522,140732602.375131398439407,4,4
30993.520000000000437,125.430000000000007,NM,1.30202E+11,Upper Salado Creek,1.30202E+11,-1.117349612,-0.454849381,-1.136057171,-0.652623117,-0.059201357,-0.08721175,-0.198435635,-0.081206515,-0.520238879,0.622031663,-0.987482127,-0.377434544,0.069425815,0.012199405,0.172476017,0.207894625,-0.386531224,0.212409415,0.367950271,-0.193013486,0.457400609,-1.004643298,0.44165253,0.162510965,0.707597472,0.777023288,0.388511644,0.707597472,0.069425815,56999.479194694773469,125462109.268207907676697,1,4
26374.760000000002037,106.730000000000004,NM,1.108E+11,Middle Coyote Creek,1.108E+11,0.05190681,-0.053920022,0.233778829,0.953087453,0.793714697,-1.056050803,0.344387044,0.857542582,0.023350144,0.667921989,0.660580047,0.119342944,0.212461411,-0.469779066,-1.014155605,-0.764501037,-0.918763087,0.761521152,-0.96502103,0.014326207,-1.035402227,0.566332618,0.112324795,-0.393216278,0.520273179,0.732734591,0.366367295,0.520273179,0.212461411,60497.646407660766272,106650797.520191624760628,4,1
23816.270000000000437,96.379999999999995,NM,1.30202E+11,Agua Medio-Bluewater Creek,1.30202E+11,0.770157274,0.929096276,0.211264888,0.934143073,0.677080857,-0.014496363,0.315136568,-0.049312599,-0.031853023,0.574379505,0.121446375,0.492567103,0.319922682,0.190068908,-0.276260729,0.385730732,2.906996519457090,-0.507441277,-1.322650629,-0.696939977,-1.587242528,0.131597413,0.183011526,0.032310861,0.663709679,0.983632361,0.491816181,0.663709679,0.319922682,53063.997464923013467,96509063.745144858956337,5,3
33753.129999999997381,136.590000000000003,NM,1.305E+11,Arkansas Canyon-Sacramento River,1.305E+11,-1.117349612,-0.27845985,-0.718660991,1.103373969955320,0.521159435,0.049012144,-1.654344918,2.540561057315470,-0.602836739,-2.266257819,0.091307007,-0.369932536,0.071585845,-0.662477033,-0.441341402,0.596478945,-0.053374241,-0.003819428,0.12515679,-0.828183357,-0.936632532,0.913706959,3.546610164327870,0.924103068,0.964314602,1.035900447241810,0.517950224,0.964314602,0.071585845,78675.420210947588203,136500384.095173150300980,1,5
29272.260000000002037,118.460000000000008,NM,1.504E+11,Sand Canyon-Tularosa River,1.504E+11,-0.717747339,-0.087915252,-1.100810758,0.271936691,-0.02193262,-0.429192891,-0.496259068,-0.74637128,-0.579192356,-1.056833451,-0.013371604,-0.362386773,0.073758473,0.811094663,0.377527032,-0.179449164,0.365223816,0.302085919,-0.399187028,0.845805146,-0.384674615,0.467795244,0.3353797,0.17076739,0.710380544,0.784139018,0.392069509,0.710380544,0.073758473,58956.968241541879252,118678915.570997416973114,1,4
27191.190000000002328,110.040000000000006,NM,1.30201E+11,Stone Lake-Boulder Creek,1.30201E+11,-0.529582261,0.182523774,-0.807622827,0.383428218,0.213945955,1.117943721601720,0.129446649,-0.619611268,-0.493272724,0.80046634,-0.728378125,0.133533991,0.216547395,-0.894042424,-0.332869329,-1.714276079,0.634117873,0.687743522,1.111644613936910,-0.35869801,0.407402667,0.036075871,0.357626529,-0.213320366,0.580912414,0.797459809,0.398729905,0.580912414,0.216547395,56569.265306176494050,110028368.606440663337708,4,1
25574.709999999999127,103.500000000000000,NM,1.504E+11,South Diamond Creek,1.504E+11,0.910049997,0.165284179,1.348964805752960,1.030934582912240,0.262069901,0.539132793,-0.684179828,-0.745659554,-0.602836739,-1.059894774,-0.287924025,0.050915528,0.192759319,1.370357435789030,0.249068854,0.421713313,0.40866595,0.526137852,-0.681947973,-1.490073996,-1.762088641,0.751743663,0.01541685,0.086964289,0.682132232,0.874891551,0.437445776,0.682132232,0.192759319,62282.392590084826224,103609237.350586339831352,4,3
13728.989999999999782,55.560000000000002,NM,1.305E+11,Middle Tularosa Creek,1.305E+11,0.271050094,-0.454849381,0.466158435,-0.438996583,-1.123168963,0.647152046,-0.032552065,0.735663423,-0.286335422,-2.239561686,0.492104643,-0.169405044,0.129323102,-0.659760353,-1.306368545,0.344092458,0.075966387,-0.721217616,0.679953435,-0.08160886,0.021779194,0.714200442,0.499019011,0.16159206,0.707287728,0.836610831,0.418305415,0.707287728,0.129323102,47645.857204061445373,55524067.414178594946861,2,4
27796.500000000000000,112.490000000000009,NM,1.108E+11,Arroyo Chorro,1.108E+11,-0.705278214,-0.434346991,-1.136057171,-0.351249424,-0.789305429,-1.646066895,0.889725491,-0.201123834,-0.453300913,1.143257731026440,-0.984215795,-0.375382314,0.070016708,-0.417477974,-1.067377031,0.218264362,0.128311184,0.515962642,-0.539923576,0.365684098,-0.196278238,-0.350837211,0.521633629,0.057249103,0.67211585,0.742132558,0.371066279,0.67211585,0.070016708,54642.024757572522503,112399382.012062072753906,1,3
27788.540000000000873,112.460000000000008,NM,1.30301E+11,North Fork Palomas Creek,1.30301E+11,-0.127002288,-0.454849381,0.0354307,-0.898869629,-0.719208212,0.630360966,-0.95926346,-0.200629213,-0.545037789,-0.75260121,0.642660245,-0.344572162,0.078887779,0.528423244,-0.015781954,0.225268501,0.318184372,0.873922696,-0.583500802,-1.051629341,-1.496847958,-1.068529132,0.336875162,0.000877471,0.653114126,0.732001905,0.366000952,0.653114126,0.078887779,80753.403716970584355,112540896.981903314590454,1,3
26072.130000000001019,105.510000000000005,NM,1.30201E+11,Headwaters Rio Tesuque,1.30201E+11,0.959559348,-0.444853127,1.051527509705390,1.423764103127810,0.448153637,1.949090104456260,-1.050707578,0.134923718,2.201382555721970,-0.846857933,0.572515675,0.246159898,0.248975422,-0.567475797,-0.531734874,0.485388787,-0.691857126,0.476611803,0.308534233,2.016184007303750,0.716029066,1.182305314039990,-0.233918211,0.193128349,0.717917967,0.966893389,0.483446695,0.717917967,0.248975422,52569.187293414281157,105442397.432222455739975,5,4
29842.069999999999709,120.769999999999996,NM,1.30302E+11,Headwaters Whitewater Creek,1.30302E+11,-1.117349612,-0.454849381,-1.136057171,-1.09031688,-1.108805848,-0.419809566,0.332744112,-0.664344693,0.132556793,-1.906429162,-0.926285103,-0.532524132,0.024771353,1.069399774047010,-0.393909094,0.242118692,0.318898305,-0.036016985,-0.201452508,-0.890674827,-1.11406351,-0.910085177,0.549920111,0.119873129,0.69322513,0.717996483,0.358998241,0.69322513,0.024771353,68808.091146899212617,120921000.093606948852539,1,3
17745.950000000000728,71.820000000000007,NM,1.502E+11,Escondido Creek,1.502E+11,-1.117349612,-0.454849381,-1.136057171,-0.617452423,0.029962365,-0.749417316,1.126032641305230,-0.630951865,0.231277834,0.593732838,-0.18964057,-0.189823625,0.123444044,1.030587639829540,0.468000186,0.291138143,0.539848407,-0.095449974,0.145645731,0.766283366,0.863247406,-1.071278343,0.374386229,0.349597461,0.770660506,0.894104549,0.447052275,0.770660506,0.123444044,39756.924828980714665,71936123.817574456334114,2,5
32675.720000000001164,132.229999999999990,NM,1.504E+11,Coyote Canyon,1.504E+11,-1.117349612,-0.454849381,-1.136057171,-1.529045737,0.226338698,-1.100220289,-0.105006972,-0.745659554,-0.602836739,-0.715221763,-0.744817775,-0.613968259,0.001321399,1.183392744784810,0.3245851,0.337026353,0.423251917,0.390026459,1.143549227830410,1.991530345275870,1.910423290278920,-0.359054777,0.272474156,0.619451923,0.861622929,0.862944328,0.431472164,0.861622929,0.001321399,68923.079756960229133,132416247.676054045557976,1,5
22344.760000000002037,90.430000000000007,NM,1.306E+11,Magado Canyon,1.306E+11,-1.050171667,-0.264689514,-0.990669553,-0.529550661,-0.429312249,0.67716186,-0.736000695,2.952455048191210,-0.602836739,-0.157349051,0.076108417,-0.151466164,0.134488188,-0.493619282,-1.629804023,0.242549135,0.05510908,0.857431898,1.587929742026570,0.170439284,1.903689392327650,-0.156413816,0.247363806,0.314921452,0.758971932,0.89346012,0.44673006,0.758971932,0.134488188,50263.089663715931238,90361936.981471076607704,3,4
12668.870000000000800,51.270000000000003,NM,1.30202E+11,Seboyetita Creek,1.30202E+11,0.605378981,-0.362973585,0.773129493,0.287945434,0.467904211,-0.740794673,0.041011831,-0.049312599,-0.031853023,0.875062607,-0.455515709,-0.072501587,0.157224213,0.187307394,0.12452956,0.218985135,2.161292258038020,-1.62807133,-0.257364398,-0.572553596,-0.481573256,-0.730075871,0.192489417,0.052185584,0.670409042,0.827633255,0.413816627,0.670409042,0.157224213,59738.132017497184279,51291391.154015347361565,3,3
32745.860000000000582,132.520000000000010,NM,1.30202E+11,Grants Canyon-Rio San Jose,1.30202E+11,-1.094606061,0.041024275,-1.125805241,-1.249774474,-0.63300857,1.166505010281520,3.438280523669000,-0.049312599,-0.031853023,-0.651080595,-0.824996721,0.445071501,0.306247421,0.094139533,0.307288931,0.225483639,1.251729115578370,0.189720721,-0.156120844,-0.178167773,0.495017696,-1.379748483,0.63913475,0.251653908,0.737645736,1.043893157550240,0.521946579,0.737645736,0.306247421,73242.426058920260402,132623741.019329130649567,5,4
30787.299999999999272,124.590000000000003,NM,1.504E+11,Upper Corduroy Draw,1.504E+11,-1.11425099,-0.286565943,-0.985345931,-1.220293468,0.179520281,0.777510864,0.359133545,-0.745659554,-0.602836739,-0.773322944,-0.437313748,-0.209688552,0.117724397,1.117561569324300,0.350527532,0.259174959,0.357464218,0.915954501,0.078598752,-0.068762031,-0.124295425,-0.130302736,0.21222376,0.291060524,0.750928901,0.868653298,0.434326649,0.750928901,0.117724397,65687.036081757774809,124706147.639881014823914,2,4
23190.220000000001164,93.850000000000009,NM,1.108E+11,La Canada del Carro,1.108E+11,-0.819385527,-0.369334053,-1.068624937,1.067124472537070,0.655189978,-1.138553414,0.117806685,0.857542582,0.023350144,1.047716795176150,0.651585001,-0.115449229,0.144858432,-0.233702381,-0.690176367,0.091104819,0.247943323,0.503637813,-0.936685193,0.020844374,-0.905976465,0.527259145,0.026350039,-0.109640637,0.615860731,0.760719163,0.380359582,0.615860731,0.144858432,43695.696997551378445,93773985.240526214241982,3,2
14480.889999999999418,58.600000000000001,NM,1.30202E+11,Canon de la Canada,1.30202E+11,-0.157180665,-0.450297937,0.295917954,0.583476833,-0.210059192,0.615906578,0.501834613,1.113325668461200,-0.210928457,-0.532550112,-0.466142324,0.047547438,0.191789555,-0.868331173,-0.579845925,0.217643803,0.080872593,-1.66962198,0.794865216,1.172292582314830,1.010611753197840,0.187011935,0.211977689,0.128499421,0.696132876,0.887922431,0.443961216,0.696132876,0.191789555,47770.201334629680787,58587808.476017631590366,4,3
31459.869999999998981,127.310000000000002,NM,1.108E+11,Sanguijuela Arroyo-Sapello River,1.108E+11,-0.885993292,-0.124826977,-0.428754988,-1.331335261,-0.514229562,-1.015598369,1.900881601312810,0.857542582,0.023350144,0.695755382,-1.234880728,0.000586639,0.178268278,-0.552334948,-1.915781235,0.228716543,-0.755788117,0.659213471,-1.01377645,0.282917258,-0.175533074,-0.180063607,0.523161901,-0.087045879,0.623476962,0.80174524,0.40087262,0.623476962,0.178268278,76480.465425012749620,127212795.620659783482552,3,2
33509.569999999999709,135.610000000000014,NM,1.30202E+11,San Mateo Canyon-Alamosa Creek,1.30202E+11,0.71393124,-0.454849381,-0.280831672,0.017430343,-0.013259478,-0.014112304,-0.207597615,-0.532006347,0.00467343,-2.073191078,0.607037162,-0.250415388,0.105998046,0.448552903,-0.075495714,0.214752446,0.293138545,0.6492823,0.044263461,-0.522175197,-0.954711717,-1.442714406,0.230998509,0.054064409,0.671042355,0.777040401,0.388520201,0.671042355,0.105998046,64755.007606890772877,135676501.574820607900620,2,3
30089.909999999999854,121.769999999999996,"AZ,NM",1.504E+11,Big Pine Canyon-San Francisco River,1.504E+11,1.396719491250080,-0.454849381,1.104132881070210,-1.259157913,-1.696964923,-0.60931176,-0.634255363,-0.74637128,-0.579192356,-1.310419526,-0.750011267,-0.520837593,0.028136222,1.514698363611050,0.237439616,0.238474263,0.276024101,-0.20803498,0.563249384,0.40006915,0.085324695,-1.272330064,0.581249634,0.378623099,0.780444455,0.808580677,0.404290339,0.780444455,0.028136222,57035.921063861889706,121684201.903151378035545,1,5
29506.279999999998836,119.409999999999997,"AZ,NM",1.504E+11,Lower Pueblo Creek,1.504E+11,0.178361608,-0.454849381,-0.223494091,-0.634787515,-1.082963422,0.234136339,-0.782875062,-0.74637128,-0.579192356,-0.353706792,0.912713776,-0.36702012,0.072424408,2.004556996629610,1.192335713898650,0.311662687,0.22895489,0.989328861,1.348578932598870,0.590992524,0.972375488,-0.297213806,0.496136438,0.713222882,0.893231202,0.96565561,0.482827805,0.893231202,0.072424408,48841.386856205223012,113098777.534476444125175,1,5
35602.980000000003201,144.080000000000013,NM,1.305E+11,Rinconada Creek,1.305E+11,-1.117349612,-0.454849381,-1.136057171,0.574531198,-0.305406766,0.460941972,-0.968382851,0.735663423,-0.286335422,-2.352139556,-0.144658575,-0.439375685,0.051591295,-0.556574812,-1.248031701,0.539771983,0.069493275,-0.659119237,0.947622742,0.597471273,0.281582467,1.217694274232490,0.292742953,0.273043771,0.744855822,0.796447117,0.398223559,0.744855822,0.051591295,56291.084829406565404,143986747.401666730642319,1,4
25705.600000000002183,104.030000000000001,NM,1.104E+11,Pinabete Creek,1.104E+11,-0.212762988,-0.454849381,-1.126531638,-0.868162553,-0.585696153,-1.219911746,0.39985302,0.567905438,0.083128747,1.213304786947390,-0.825925764,-0.319788949,0.086023532,-0.105238074,1.716657364900280,0.227178803,0.451155674,0.217608655,-0.276590711,-0.504821214,0.380530615,-0.355544011,0.58483504,0.260845182,0.740743927,0.826767459,0.41338373,0.740743927,0.086023532,57736.137749747227645,103967447.756016716361046,1,4
31337.750000000000000,126.820000000000007,NM,1.504E+11,Snow Canyon,1.504E+11,-0.72352007,0.011077311,-0.875708464,-0.97021429,0.457853931,-0.675761917,0.546939214,-0.745659554,-0.602836739,-0.742787687,-0.048065305,-0.204597158,0.119190346,1.399403046733690,0.503442774,1.088031403369810,-0.017127864,0.915284692,0.033951209,0.752369252,0.415665583,0.279518512,0.129251568,0.561531919,0.842099279,0.961289625,0.480644813,0.842099279,0.119190346,62945.403766317438567,127052835.654898539185524,2,5
39156.260000000002037,158.460000000000008,NM,1.30201E+11,Rito de Tierra Amarilla,1.30201E+11,0.127052403,0.294744141,0.573674115,0.116874412,0.948478285,0.300430354,0.015508931,-0.619611268,-0.493272724,-0.278343185,0.484462798,0.177737033,0.22927464,-1.419587547,-0.668915914,-1.4076652,-1.94683936,0.599680097,1.400904706225090,-0.47418985,0.523072675,0.662453902,0.247361097,-0.324909245,0.543298084,0.772572724,0.386286362,0.543298084,0.22927464,72924.086718871083576,158400599.271473973989487,4,1
19525.010000000002037,79.010000000000005,NM,1.108E+11,Outlet Manuelitas Creek,1.108E+11,-0.399498191,-0.143263083,-0.629013562,0.772842616,-0.063332806,-0.144448712,-0.245192555,0.857542582,0.023350144,0.17794691,-0.416730931,-0.086374908,0.153229711,-0.375769796,-1.500606944,0.219584954,-0.234820941,0.496932801,-1.118828381,1.911017082271530,-0.660269629,0.272503374,0.281586516,-0.022996568,0.645066676,0.798296386,0.399148193,0.645066676,0.153229711,42480.393633994965057,78953186.026881903409958,3,2
14805.010000000000218,59.910000000000004,NM,1.30202E+11,Outlet San Antonio Creek,1.30202E+11,1.071560899149960,0.458121189,0.246305603,1.534268988994620,0.808095896,0.838125285,0.599939878,1.113325668461200,-0.210928457,0.191896883,1.470040887272030,0.660658142,0.368320612,-0.740339051,-0.128586173,0.908173637,-1.492840173,-0.392559536,-0.0972975,-0.598239673,-0.425252399,1.400224585771310,0.187056871,0.091707198,0.68373097,1.052051581812280,0.526025791,0.68373097,0.368320612,60051.790968362452986,59897777.882080554962158,5,3
21818.110000000000582,88.290000000000006,NM,1.108E+11,Quemado Canyon-Mora River,1.108E+11,-0.045681518,0.599772436,-0.071138759,0.792876242,1.615656405998910,-1.745326545,-0.297472093,0.857542582,0.023350144,-0.138918412,1.577970762221800,0.142497391,0.219128199,-0.25511595,0.053818319,-2.58403852,-1.098626808,1.005347158568680,-0.457885842,-0.292085216,-0.112343127,1.254679828340810,-0.435996159,-0.769303835,0.393501752,0.612629951,0.306314976,0.393501752,0.219128199,66990.286042642052053,88226184.392727732658386,4,1
27646.420000000001892,111.879999999999995,NM,1.306E+11,Perk Canyon,1.306E+11,-1.117349612,-0.376608577,-1.136057171,0.588041838,0.198106814,-0.807808852,-1.529329739,4.226727887391610,-0.602836739,-0.992343516,0.266145915,-0.397832304,0.063552752,-1.014795929,-0.694569605,0.374632177,-0.060340275,1.110903498484640,0.22879319,-1.582110595,-0.180944797,0.679807199,0.233372536,0.047283381,0.66875661,0.732309362,0.366154681,0.66875661,0.063552752,65769.356892545998562,111799415.569650515913963,1,3
