AREAACRES,AREASQKM,STATES,HUC12,NAME,TOHUC,MeanCanHei,PctMarWetMeaH12,PctTreCanBuf,mean_avwatstr,cti_mean,dem_mean,aspect_sh3_mean,geomorph_sh3_std,PctCarbKarstH8,sbd250m_100bd_mean_rev,hli_mean_rev,HydroSumW,HydroCompositeStd,PctChange_Bio18_MEAN_H8,PctChange_Bio19_MEAN_H8,MeanJunFloPctCh2040,MeanDifSWEH8,Back_rcp45_rev,Diff_bio8_rev,Diff_bio9_rev,Diff_bio5_rev,MeanDifETH8_rev,MacroSumW,MacroCompositeStd,sum_CI,Ave_CI,Macrorefugia,Hydrorefugia,Shape_Length,Shape_Area,HydroQuant,MacroQuant
13574.010000000000218,54.930000000000000,NM,130600110703,Fanning Draw,130600110706,-0.474263261760158,-0.282247222171936,-0.748469953267280,-0.832083171716660,-0.141941787546639,-1.064252400326760,0.411436747089912,-0.568492384036328,0.447777782907199,1.752634424418660,-0.848546436959888,-0.091249792061244,0.184914838297414,-1.969560314987430,-1.572064202699270,-0.357570361784757,0.116173289600845,-0.431050528683790,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.620971788815934,0.174840360588837,0.359755198886251,0.179877599443126,0.174840360588837,0.184914838297414,42019.601023654453456,54889056.622737303376198,3,1
21724.540000000000873,87.920000000000002,NM,130600110704,Headwaters Dunnaway Draw,130600110705,-0.474263261760158,-0.282247222171936,-0.696809812704560,-0.728249596920041,-0.067024874373397,-0.821681036988345,-0.312793237515997,-0.304449075920550,0.447777782907199,1.193357415345530,-0.726295666820016,-0.138621753492732,0.177478358287190,-1.969560314987430,-1.572064202699270,-0.621772501620015,0.116173289600845,-0.627580433402940,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.667463147369241,0.159334607793715,0.336812966080905,0.168406483040452,0.159334607793715,0.177478358287190,51912.372365806186281,87847360.583187162876129,2,1
23980.869999999998981,97.049999999999997,NM,130600110705,Outlet Dunnaway Draw,130600110706,-0.474263261760158,-0.282247222171936,-0.748817477147016,-0.781970824443650,-0.005603240427188,-1.308977705249740,-0.191736354470648,-0.245853214892983,0.447777782907199,1.085329654938790,-1.131812281366530,-0.185618816367297,0.170100730085931,-1.969560314987430,-1.572064202699270,-0.124927076910330,0.116173289600845,-0.633559841479988,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.598811996482667,0.182231073026653,0.352331803112584,0.176165901556292,0.182231073026653,0.170100730085931,47063.084694797995326,96973247.096045076847076,2,1
29109.220000000001164,117.799999999999997,NM,130600110706,Loafer Draw-Rocky Arroyo,130600110707,-0.474263261760158,-0.282247222171936,-0.745118052626996,-0.687590519291380,-0.154144193392718,-1.096598074721990,0.075792790398436,-0.195026927388139,0.447777782907199,1.052612642877210,-0.658378870668145,-0.140307078175845,0.177213794968764,-1.969560314987430,-1.572064202699270,-0.424308547855827,0.116173289600845,-0.567470127903105,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.637054413939461,0.169476499062267,0.346690294031031,0.173345147015516,0.169476499062267,0.177213794968764,92181.352436429719091,117709111.950871512293816,2,1
37213.230000000003201,150.599999999999994,NM,130600110707,Outlet Rocky Arroyo,130600111003,-0.466535968244466,-0.282247222171936,-0.743756256774331,-0.573952171384593,-0.515377359131011,-1.517593619864260,0.374057340048349,-0.051536062942936,0.447777782907199,1.522942092128900,-1.065461183261100,-0.098973241060484,0.183702406463113,-1.969560314987430,-1.572064202699270,-0.045379141829579,0.116173289600845,-0.711373712384017,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.591663361698689,0.184615278763637,0.368317685226750,0.184158842613375,0.184615278763637,0.183702406463113,74457.721655667221057,150485188.386673271656036,3,1
16405.180000000000291,66.390000000000001,NM,130600110801,Upper Last Chance Canyon,130600110802,-0.474263261760158,-0.282247222171936,-0.105521589609559,-0.309626417098151,-0.548551457059318,0.046697380971205,-0.336879991867554,-0.913932301001590,0.447777782907199,1.214940382208810,-1.090292676885210,-0.174647896765667,0.171822951878019,-1.969560314987430,-1.572064202699270,-0.765481192075890,0.116173289600845,-0.682618594632592,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.690158343915690,0.151765327862210,0.323588279740229,0.161794139870114,0.151765327862210,0.171822951878019,35424.331252139556454,66336795.073647536337376,2,1
21147.360000000000582,85.579999999999998,NM,130600110802,Middle Last Chance Canyon,130600110804,0.177878017930012,-0.036763565721165,-0.362831870617331,-0.502627185386242,-1.101172452186950,-0.332370045520427,0.189046672819878,-0.871197900615796,0.447777782907199,1.164582248381840,-0.842872926077931,-0.093637726799351,0.184539978814947,-1.969560314987430,-1.572064202699270,-0.774602916009928,0.116173289600845,-0.866155678527032,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.700601072646737,0.148282479108188,0.332822457923135,0.166411228961568,0.148282479108188,0.184539978814947,43937.085019760743307,85513149.051341012120247,3,1
23165.069999999999709,93.750000000000000,NM,130600110803,Wagontire Draw,130600110804,-0.346224633747595,-0.282247222171936,-0.739980443638081,-0.623379151924164,0.182814935645561,-1.122833019865650,-0.214398458917548,-0.146659925215470,0.447777782907199,1.460043953268070,-0.933690424473101,-0.071417208788864,0.188028169571853,-1.969560314987430,-1.572064202699270,-0.205300115177159,0.116173289600845,-0.475299403313977,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.602052807258276,0.181150200961262,0.369178370533115,0.184589185266557,0.181150200961262,0.188028169571853,49936.895913364707667,93673473.153400376439095,3,1
37244.760000000002037,150.719999999999999,NM,130600110804,Lower Last Chance Canyon,130600110906,-0.472112511125707,0.136519314878309,-0.643199697065658,-0.615839661079173,-0.698538401261620,-1.055675774140650,0.821424437330946,-0.432129870642281,0.447777782907199,1.270222590895590,-0.870063969175789,-0.021424767523729,0.195876014138478,-1.969560314987430,-1.572064202699270,-0.507769387616504,0.116173289600845,-0.809626743573239,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.660744589529428,0.161575374685575,0.357451388824053,0.178725694412027,0.161575374685575,0.195876014138478,67833.180283948662691,150609064.473664551973343,3,1
20318.569999999999709,82.230000000000004,NM,130600110901,Turkey Canyon,130600110902,0.258569032241014,-0.282247222171936,0.215119922515554,-0.317973063610307,-0.584308019559653,-0.004527734962959,-0.679746799074395,-0.832266951987597,0.447777782907199,1.359707621457970,-0.992443747165652,-0.087249590493829,0.185542792430915,-1.969560314987430,-1.572064202699270,-0.791044244230522,0.116173289600845,-0.687256557329920,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.693937775063757,0.150504815652808,0.336047608083723,0.168023804041862,0.150504815652808,0.185542792430915,51691.847902163412073,82161739.697047024965286,3,1
22206.920000000001892,89.870000000000005,NM,130600110902,Headwaters Dark Canyon,130600110903,-0.188763837272449,-0.267482465217664,0.736778625320708,-0.007507113766627,-1.598703586942710,0.197680121803575,0.392337697610355,-1.494105737245400,0.447777782907199,1.163396352943310,-0.940273852821449,-0.192693168000566,0.168990193960417,-1.969560314987430,-1.572064202699270,-0.758972648486629,0.116173289600845,-0.159818805952757,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.663115126138264,0.160784755615878,0.329774949576295,0.164887474788147,0.160784755615878,0.168990193960417,58426.021998240546964,89797842.320606306195259,2,1
22965.510000000002037,92.939999999999998,NM,130600110903,Stone Canyon-Dark Canyon,130600110906,-0.243800876725920,0.968879949572998,-0.487221417891918,-0.719706563055376,-1.417648397329510,-0.772218848965705,0.516460226581662,-0.973553710581140,0.447777782907199,1.177482853774810,-0.696196893450728,0.109285163964570,0.216394940593661,-1.969560314987430,-1.572064202699270,-0.709048192549846,0.116173289600845,-1.203666598700560,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.708379209463462,0.145688322464035,0.362083263057696,0.181041631528848,0.145688322464035,0.216394940593661,64681.870852744250442,92867502.101933404803276,4,1
11527.409999999999854,46.649999999999999,NM,130600110904,Kuykendall Draw,130600110906,-0.473904804692155,-0.147513345694191,-0.743122023955667,-0.833819707153666,-0.614314535625265,-1.344508911462120,0.922936587628304,-1.074528687893960,0.447777782907199,1.141962389355280,-1.251145139349150,-0.245387856885850,0.160718148879339,-1.969560314987430,-1.572064202699270,-0.081022905573776,0.116173289600845,-0.579937162372247,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.590038026026713,0.185157359139926,0.345875508019265,0.172937754009633,0.185157359139926,0.160718148879339,35147.460531495496980,46615116.909471027553082,2,1
16402.170000000001892,66.379999999999995,NM,130600110905,Mosley Canyon,130600110906,-0.474263261760158,-0.282247222171936,-0.716499553533407,-0.724420565387220,-0.879953916837667,-1.354695755563760,0.194487331172639,-0.932578416090791,0.447777782907199,1.314954870374170,-1.155042645473400,-0.282688527913122,0.154862666309477,-1.969560314987430,-1.572064202699270,-0.241512359524663,0.116173289600845,-1.210285985396550,0.558749407101986,0.009293105156138,0.723254909259366,-1.754191408368480,-0.643827519541526,0.167217539453667,0.322080205763144,0.161040102881572,0.167217539453667,0.154862666309477,39271.203494582652638,66329150.924250632524490,1,1
